# timestep  xRg^2        yRg^2           zRg^2           Rg^2          xRe^2         yRe^2         zRe^2          Re^2          xL^2           yL^2          zL^2           L^2
  907900000   7.7038971810  43.1151380595  13.0561340787  63.8751693191 128.6046721600 284.4181060900  10.8208102500 423.8435885000   0.2987504804   0.3898135177   0.3568913718   1.0454553699
  908000000   8.7935831979   4.1771489367  17.8026376245  30.7733697591  10.6863610000   8.6971908100  94.5931308100 113.9766826200   0.3499746588   0.3007086627   0.3730934308   1.0237767523
  908100000  30.1957323898  24.1544991940  40.7482619026  95.0984934864 209.6675040100 354.9456000000 430.5915504900 995.2046545000   0.2946030183   0.3928800915   0.3309712163   1.0184543261
  908200000  16.2418619049  13.7891643238  10.9220243125  40.9530505412  40.8589424100 130.0877113600  15.6903132100 186.6369669800   0.3260478415   0.3305786345   0.3628319542   1.0194584303
  908300000  13.7036279706   7.7139399594  13.0502671196  34.4678350496  78.7319036100  62.6852227600   0.1951872400 141.6123136100   0.3007441502   0.3485802992   0.3455475471   0.9948719965
  908400000   2.6064840881  10.1714856302  40.8707992351  53.6487689534   0.1680180100  79.3916640400  63.1198470400 142.6795290900   0.2654842235   0.4286373495   0.3537095204   1.0478310934
  908500000  40.7900805788  14.5101786713  11.2167005087  66.5169597588 442.1431398400 136.2309152400 125.1870076900 703.5610627700   0.3664357794   0.3264195364   0.3297586571   1.0226139728
  908600000   8.2062387741  14.4974894159  13.5341418353  36.2378700253  17.5192473600  28.3694716900 182.9689075600 228.8576266100   0.3002883648   0.3861409334   0.3685510152   1.0549803134
  908700000  25.0229808783   3.1402396285  20.1950246150  48.3582451218 206.0028678400  52.5407522500  26.6514062500 285.1950263400   0.3456404162   0.3129153631   0.3851534237   1.0437092030
  908800000   5.2620965682   4.5985877399  49.6954984936  59.5561828018  22.0815408100   1.6106148100 266.7080934400 290.4002490600   0.3387043662   0.3492928037   0.3562461026   1.0442432725
  908900000   7.1543686924  15.9529268708   5.8355251997  28.9428207629  77.9689000000 137.5225290000  39.7719422500 255.2633712500   0.3713875816   0.3549583347   0.3091769860   1.0355229023
  909000000   5.1837601080  33.3448977827  12.5587086889  51.0873665796  15.7513734400 375.0729422400   4.2836580900 395.1079737700   0.3380092570   0.3878571121   0.3029558116   1.0288221807
  909100000   7.9563453871  24.7912094735  19.9547578674  52.7023127281 154.6665322500  52.3770638400 359.3981808400 566.4417769300   0.3615202203   0.3737177653   0.3049216487   1.0401596342
  909200000  36.3265214734  12.4038996609  18.8554787638  67.5858998980 137.4739835049  48.6297022500 162.7767705600 348.8804563149   0.3220285636   0.3372624973   0.3625334360   1.0218244968
  909300000   6.3992247366  30.3651431189   6.4239259343  43.1882937897  19.6249000000 453.8220696100  28.4899737600 501.9369433700   0.3353664091   0.3866155607   0.3117531000   1.0337350698
  909400000  10.3800291416  11.1226750389  21.2831362901  42.7858404705 189.0325261881   0.9968025600  46.1231139600 236.1524427081   0.3351421973   0.3535877319   0.3497812644   1.0385111937
  909500000  77.9187903678  19.2866244933  17.1163081876 114.3217230487 394.8594229449 115.8249488400  90.8933424400 601.5777142249   0.3830198007   0.3334079455   0.3066641210   1.0230918671
  909600000   7.2297973896  48.0749131639  16.9061038941  72.2108144476   8.3261102500 290.7945772900 109.8471686400 408.9678561800   0.3341781007   0.3391781967   0.3699864653   1.0433427626
  909700000  16.1689267765   5.8649379388  11.0439787307  33.0778434460  68.8883400100   0.0399200400  35.7233336100 104.6515936600   0.3531147201   0.3061740966   0.3518504753   1.0111392919
  909800000  26.8507106255  27.3775068649  22.7997782626  77.0279957530 113.4097203600 217.6333057600  80.4949896100 411.5380157300   0.3323290901   0.3106058263   0.3757268316   1.0186617480
  909900000  28.9284500433  11.2459257029  27.6434630137  67.8178387599 371.0901376900  52.5059652100 117.8549072100 541.4510101100   0.3427055726   0.3485697803   0.3478111492   1.0390865021
  910000000   6.1492179224  21.9373941545  30.9020385295  58.9886506063   1.9653236100 128.9928062500 190.3268568100 321.2849866700   0.3861510781   0.2887546276   0.3638784514   1.0387841571
  910100000  68.1825674167   3.2563760347  12.2921741454  83.7311175968 831.2207948100  22.3643868100  90.9085971600 944.4937787800   0.3366571322   0.3304184629   0.3659096354   1.0329852305
  910200000  54.5419775048   5.1521009748   3.6728517798  63.3669302594 460.3298980900  79.6270675600   5.3093376400 545.2663032900   0.3420588577   0.3838131442   0.3178163616   1.0436883635
  910300000  10.0814637874   7.9648617098  16.4642520652  34.5105775624  85.6624291600  22.5235668100  37.6492688100 145.8352647800   0.3123239602   0.3302306518   0.4112008373   1.0537554493
  910400000  31.2165046594  25.7941441915  19.5111890777  76.5218379286  88.0594560000 152.6188452100   5.7648010000 246.4431022100   0.3622359586   0.3670440860   0.3073040412   1.0365840858
  910500000  21.5050473850   3.1971650011  22.3761342223  47.0783466083  43.4399628100  16.9019654400 139.1479752100 199.4899034600   0.3310067239   0.3269138929   0.3688864205   1.0268070374
  910600000  16.4265839155  22.9514434214  20.1478899323  59.5259172692  26.9464810000  32.0967571600  47.0911612900 106.1343994500   0.3576653525   0.3143796178   0.3523299997   1.0243749700
  910700000  14.9623066743  10.5407655270  36.2659296223  61.7690018236 217.3943824900  31.9055522500 301.9775062500 551.2774409900   0.3379418361   0.3768576207   0.3450462302   1.0598456870
  910800000  31.7365397493  18.2393953554  21.4028771037  71.3788122083 260.6029062400  34.1406490000 137.5295652900 432.2731205300   0.3740697889   0.3240301657   0.3188380480   1.0169380025
  910900000   5.3024224245   5.6829939053  20.6339660762  31.6193824060   1.4242035600   3.5581276900  47.1090049600  52.0913362100   0.3432152610   0.3297843658   0.3580499998   1.0310496266
  911000000  21.6443838518   6.6076686149  16.8638800875  45.1159325541   8.1544513600  34.8891048900 184.7886796900 227.8322359400   0.3561539897   0.3617942589   0.3215416540   1.0394899026
  911100000   2.6205939168  14.0908900659  19.2494623005  35.9609462832   2.1083040000   1.1451140100  43.3819822500  46.6354002600   0.3279794570   0.3284115854   0.3581652153   1.0145562576
  911200000  35.5019846185   8.8131637799   5.5728807293  49.8880291277 338.7108968100  27.9756366400  42.0643044900 408.7508379400   0.3627156266   0.2989896012   0.3653439280   1.0270491558
  911300000  34.6852549235  20.9474214549  10.9692868090  66.6019631874 390.1138516900 134.9941896900  57.6156902500 582.7237316300   0.3499112049   0.3624235023   0.3293225365   1.0416572437
  911400000  19.6491187541  19.8102626235  18.3652077825  57.8245891601  99.1976160400  13.2146790400  35.1234022500 147.5356973300   0.3559396826   0.3231402313   0.3590606001   1.0381405140
  911500000  25.9351852194  11.4730069581   5.8347640891  43.2429562666 126.4477760100  10.3252968900  30.0380724900 166.8111453900   0.3229479534   0.3477637189   0.3625271332   1.0332388056
  911600000   8.1585238643  17.8279029510  20.7525560465  46.7389828617  24.1238145600 136.0535616400 145.9481448100 306.1255210100   0.3926748481   0.3170029677   0.3218235151   1.0315013308
  911700000  14.0647633836  11.7786239154  10.5882825461  36.4316698451 137.0983392100  14.7532810000   3.3441436900 155.1957639000   0.3410420052   0.3040150927   0.3969675379   1.0420246358
  911800000   6.7449085815  44.0138145699   4.1967243417  54.9554474930 119.9835436900 192.5766798400  22.7605326400 335.3207561700   0.3569108619   0.3279313653   0.3312263685   1.0160685957
  911900000  42.7288093654   2.5988236197   3.3491381509  48.6767711359 376.7908032100  13.0335440400   0.0373262400 389.8616734900   0.3639945003   0.3491315196   0.3286662729   1.0417922928
  912000000  13.9358877734  80.8848911983   8.9096768942 103.7304558660  47.4128644900 516.5119836100   6.5925697600 570.5174178600   0.3117148092   0.3545024999   0.3741252715   1.0403425806
  912100000   7.4734129493  13.0334296865  43.0554896310  63.5623322667  17.5686722500 125.9220622500 253.9529088100 397.4436433100   0.3467327021   0.2962010615   0.3778482462   1.0207820098
  912200000   5.8490855973   5.8904620461  34.1061296215  45.8456772649   4.1018400900   2.0845584400 267.9638041600 274.1502026900   0.3110705916   0.3329257871   0.3541418717   0.9981382504
  912300000   7.0519687237  21.1323041965   6.9673555931  35.1516285133  66.1147872100  49.2088220100  40.6725062500 155.9961154700   0.3301156551   0.3677077767   0.3255806791   1.0234041108
  912400000 101.3343191065   3.0433832411  15.6946139015 120.0723162491 1108.6835496100   2.4611334400   0.7828710400 1111.9275540900   0.3977229567   0.3225105527   0.3314154349   1.0516489443
  912500000   5.5722047245  17.0565309449  42.4569245393  65.0856602088  17.5594521600  50.1448096900 199.7416890000 267.4459508500   0.3466512248   0.3491344557   0.3467125440   1.0424982245
  912600000  21.0194803977  13.8809723388  10.6313709203  45.5318236568   5.9976010000 183.9468312900  38.3842202500 228.3286525400   0.3333242717   0.3300133249   0.3789835387   1.0423211354
  912700000   6.7141912503   4.9535130595  34.8177010436  46.4854053534  14.1895356100   0.6872410000 411.8464360000 426.7232126100   0.3442477120   0.3196040143   0.3959399840   1.0597917104
  912800000  17.3685071557   7.0235860850  14.3568409936  38.7489342344 201.6996444100  60.8634022500   1.2620275600 263.8250742200   0.3541128742   0.3171558581   0.3578376321   1.0291063644
  912900000  21.1764466601  41.0803335281   4.0581770949  66.3149572831 375.6076563600 188.6145156900  13.9786254400 578.2007974900   0.3985782762   0.3717870799   0.3015501814   1.0719155375
  913000000   2.6084098824  26.0838267418  12.9691759282  41.6614125524  10.2534444100  27.7002216100  49.2916326400  87.2452986600   0.3040218769   0.3776511637   0.3287431794   1.0104162200
  913100000  10.5896191432  49.1284755167   3.3985104085  63.1166050685  98.9169484900 230.8242104100   5.0135688100 334.7547277100   0.3704811979   0.3269230324   0.3209200116   1.0183242419
  913200000  17.2392625738  17.3119778347  10.9727389085  45.5239793170 333.9536953600  36.2680972900 154.1173273600 524.3391200100   0.3781080952   0.3354987854   0.3305081230   1.0441150035
  913300000  16.0109090114  16.5013954457   5.9926576413  38.5049620984  65.1103748100   5.5351972900   0.1761480900  70.8217201900   0.3420159213   0.3593044573   0.3374677910   1.0387881696
  913400000  23.4440940912  24.5250220739   9.6025810343  57.5716971995 166.8540558400 338.7550680900   5.1465459600 510.7556698900   0.3515455273   0.2758298627   0.4031110501   1.0304864401
  913500000   8.9029085005  20.9984745112  25.4673762714  55.3687592832  27.6318435600  47.0554840900 244.8912010000 319.5785286500   0.2639380281   0.3837846021   0.3984819776   1.0462046078
  913600000  66.0595704410   6.6244994050   8.2069106046  80.8909804505 651.8064302500   2.6882881600  76.8094488100 731.3041672200   0.3169486088   0.3307916251   0.3874977357   1.0352379695
  913700000  32.3844328225  25.3041564890   7.4919865753  65.1805758868  43.3938387600 428.2043876100 120.3891728400 591.9873992100   0.3820091788   0.3530757625   0.3034279865   1.0385129278
  913800000  56.1931109630  26.6336837988   6.2226554663  89.0494502280 274.5118785600 213.7444000000  76.9462296100 565.2025081700   0.3854126004   0.3108890305   0.3313060306   1.0276076615
  913900000   9.1106134954   3.3413937345  12.8308573922  25.2828646220  60.7744976400   2.4149160000   0.4880419600  63.6774556000   0.3483723632   0.3514817537   0.3495607988   1.0494149158
  914000000  15.7515580698   2.1304556374  21.2128140672  39.0948277744  50.0994996100   8.1276308100  39.7101625600  97.9372929800   0.3601278417   0.2652315353   0.4121854917   1.0375448687
  914100000   9.1866110965  24.5525039452  17.6049185625  51.3440336042  34.1301324100  97.1151120900   0.0408040000 131.2860485000   0.3468881336   0.3577424504   0.3399494790   1.0445800630
  914200000  22.3142831793   9.0387127824   7.9640286902  39.3170246519 377.3150851600  39.0975078400  51.2212176100 467.6338106100   0.3606343788   0.3353918960   0.3348766573   1.0309029320
  914300000  35.6060290001   2.9561307725  14.5341741529  53.0963339255  50.8098096100   2.4049806400   1.3663272100  54.5811174600   0.3542340336   0.3298162455   0.3420944809   1.0261447600
  914400000  18.3635550548  11.1768620917  15.4919124805  45.0323296270  78.8544000000  63.8193276900  17.0973980100 159.7711257000   0.2883872255   0.3979828203   0.3576429070   1.0440129527
  914500000   9.7886900925  16.6179003367  39.0490874413  65.4556778705   9.5085889600  73.8705870400 267.2407562500 350.6199322500   0.3574560648   0.3440072990   0.3471068187   1.0485701825
  914600000  19.8151494839  17.0142302781  13.3728885733  50.2022683354 242.4678751044  84.8425210000  64.0720202500 391.3824163544   0.3007196562   0.3354418741   0.3965056047   1.0326671351
  914700000   4.6684019584  14.0878397887  22.2832556666  41.0394974137   0.2588774400 286.0833960000 160.5289000000 446.8711734400   0.3672000301   0.3815945897   0.2888215269   1.0376161467
  914800000  10.0764774044  12.1620783919  40.0445014519  62.2830572483  11.6584688025  76.4540384400 327.2951356900 415.4076429325   0.3235706722   0.3773603681   0.3331428007   1.0340738410
  914900000   6.7805175525  16.7593090739  14.6257825435  38.1656091698  75.5644519453 182.8390752400  36.5009305600 294.9044577453   0.3456802747   0.3610396303   0.3250993539   1.0318192589
  915000000  34.1515729490  13.6586354303  13.6333600109  61.4435683902 419.6098239844  19.1257528900  91.4643576900 530.1999345644   0.3295597503   0.3619179078   0.3381841173   1.0296617754
  915100000   3.4993427199  62.7464040904  33.7845927010 100.0303395114   7.7852160400 675.5788656100 240.7990132900 924.1630949400   0.2958798529   0.3813240563   0.3633350185   1.0405389276
  915200000  14.4347226145   6.5316550642  32.3965526520  53.3629303307  40.9996896100   0.3648160000 369.2930890000 410.6575946100   0.4138888411   0.3897348895   0.2920606226   1.0956843532
  915300000  12.3491953646   6.2128509756  23.1935832952  41.7556296354  26.4576496900   2.6383504900 205.7618113600 234.8578115400   0.4049718561   0.3173285617   0.3038625093   1.0261629271
  915400000   8.1686425705  20.7424043022  14.4385042965  43.3495511692  17.9453904400 197.3912601600 195.8992129600 411.2358635600   0.3506905279   0.3440130208   0.3361913780   1.0308949267
  915500000   6.3263909408  24.7085073311  13.0262959164  44.0611941883  62.7533308900 139.5186192400  17.5896360000 219.8615861300   0.3461427801   0.3379110226   0.3597841618   1.0438379645
  915600000   3.5970511072  18.7953659643   6.0878331641  28.4802502356  10.7354522500   8.4100000000  21.3342372100  40.4796894600   0.3470886423   0.3626472065   0.3260978419   1.0358336907
  915700000  11.5722922540   7.1700868213  14.1849484113  32.9273274866 126.6142552900   5.5894416400  52.1746182400 184.3783151700   0.3351815225   0.3529802517   0.3284399824   1.0166017567
  915800000  13.9375282594   6.7182155509  45.6492215710  66.3049653812  18.1501560900   3.5362802500 198.1816372900 219.8680736300   0.2994057829   0.3459080383   0.3844972538   1.0298110751
  915900000   5.0218897762  16.4026913490  22.5926885858  44.0172697110   1.3978332900  46.8992128900  72.9213523600 121.2183985400   0.3445495979   0.3529401963   0.3290975657   1.0265873598
  916000000  61.7660553700  12.7051879002  21.8023158401  96.2735591103 375.2007740100   2.8876204900 159.3300307600 537.4184252600   0.3652702736   0.3673285573   0.3151223287   1.0477211596
  916100000   5.0420191878  10.1200670187  25.1641478561  40.3262340625  32.0084377600  93.1495219600  86.9910636100 212.1490233300   0.3337182875   0.3491105511   0.3479916771   1.0308205157
  916200000  13.8208006845   8.1940599602  10.3579389715  32.3727996162 200.5197602500  60.3123092100   0.2716494400 261.1037189000   0.3349077254   0.2863505219   0.4146994842   1.0359577315
  916300000  18.4315753491  12.2808943527   7.6946980677  38.4071677695  39.8514438400  53.1601392100  15.4669158400 108.4784988900   0.3233422857   0.3684413419   0.3284559349   1.0202395625
  916400000  41.4589748299   5.4658025585   6.1017565047  53.0265338931 264.6738534400  11.3393827600  23.9727744400 299.9860106400   0.3578224689   0.3474672576   0.3358853861   1.0411751125
  916500000   8.2297048085  22.2665763121  41.2404997278  71.7367808484  63.3265808400  38.5218835600 190.3020250000 292.1504894000   0.3335715705   0.3392988933   0.3599764927   1.0328469566
  916600000  23.3580436886  23.1814453167   7.3938118232  53.9333008285 218.6139673600 151.2801601600  15.0575041600 384.9516316800   0.3259233881   0.3479197392   0.3360528154   1.0098959426
  916700000   3.4013039756  40.8076422306  67.0715246387 111.2804708449   0.3844000000 364.8329203600 527.1340483600 892.3513687200   0.3296562331   0.3299832451   0.3526774780   1.0123169562
  916800000  16.6378889007   8.8447462477  30.4336717534  55.9163069018 133.6821564100   0.0000000900 454.6234196100 588.3055761100   0.3241102310   0.3546355116   0.3578803498   1.0366260924
  916900000  11.3788549105  18.2654304012   5.6102801823  35.2545654940   6.7044744900 107.5576410000   9.9023502400 124.1644657300   0.3186500367   0.3579845281   0.3433776719   1.0200122367
  917000000  19.6808110488   5.2021749123  27.3853646039  52.2683505650  47.3385280900  36.8206240000  77.9318184100 162.0909705000   0.3592192439   0.3273799933   0.3745379355   1.0611371727
  917100000  11.7070162766   5.2699878145  14.8449903333  31.8219944243  36.6811922500   1.3474566400  58.0613520400  96.0900009300   0.3843465502   0.3439321149   0.3187150065   1.0469936716
  917200000  41.6976247459  19.9138399452  14.7649964310  76.3764611221 229.3074204100 159.7266268900  83.8726272400 472.9066745400   0.3044299249   0.3902027868   0.3244886883   1.0191214000
  917300000  10.2765010245  15.9332627712  23.9248925591  50.1346563548  12.7684728900 213.4579440400 187.6708204900 413.8972374200   0.3292519007   0.3306586442   0.3668870173   1.0267975622
  917400000  70.9751433331  19.5763415795  16.9952127263 107.5466976389 559.4596784100 112.1565721600   1.9044000000 673.5206505700   0.3495810722   0.2969808176   0.3890768509   1.0356387407
  917500000  17.4862128108   9.7144089775  16.7647580544  43.9653798427  63.6468884100   2.3648288400  69.6356870400 135.6474042900   0.3321624746   0.3602533497   0.3301064531   1.0225222775
  917600000   6.4962646300  50.9659917987  20.3666905299  77.8289469586  11.3427504100 238.2176164900 299.1931278400 548.7534947400   0.3176542292   0.3765508581   0.3536688848   1.0478739721
  917700000  13.3523722880  12.2117673151  21.9683708105  47.5325104135   6.2945792100  18.2286302500  45.3939062500  69.9171157100   0.3626713371   0.3716866676   0.3022682744   1.0366262791
  917800000   8.3095488738  47.3997511517   2.5198018945  58.2291019200 144.7642112400 297.2658739600   7.2291076900 449.2591928900   0.3484019863   0.3361380695   0.3418276155   1.0263676712
  917900000   8.1890963426  14.6914281870   9.4520218855  32.3325464151  77.9794963600  18.9520915600   4.2555564100 101.1871443300   0.2842535149   0.3958181935   0.3617651680   1.0418368765
  918000000   5.8440268613   8.0170671671  36.3517502708  50.2128442991  85.1873620900   2.1992890000 437.8974760000 525.2841270900   0.3677444045   0.3566767505   0.3287774376   1.0531985926
  918100000  25.7518008647  12.4398511408  38.7334475609  76.9250995665  97.0244700100   3.1698241600 234.5400360900 334.7343302600   0.3832036591   0.3439349283   0.3077677793   1.0349063667
  918200000   8.9187702656  16.8312052951  43.5505827226  69.3005582833   6.1186969600   6.0712960000 263.3674579600 275.5574509200   0.3329092552   0.3649117172   0.3424106907   1.0402316630
  918300000   2.3611074352  24.4234514206  22.3054790281  49.0900378839  29.9373122500  31.8637670400  70.4441276100 132.2452069000   0.2783930280   0.3570080949   0.3857051712   1.0211062941
  918400000  21.3528871678   8.5638888781   6.1113275976  36.0281036435  73.1931580900   0.1317690000  54.1578246400 127.4827517300   0.3418757120   0.4263377642   0.2717959699   1.0400094462
  918500000  36.4689287417  14.2221945865   6.1708892493  56.8620125775 259.0361491600   0.5590552900  38.3643972100 297.9596016600   0.3066921117   0.3530326654   0.3499026114   1.0096273885
  918600000   3.7301502552  68.3896267154  12.9900943838  85.1098713543  15.2521491600 617.7501469764   6.5045401600 639.5068362964   0.3457986634   0.3241194875   0.3487129648   1.0186311158
  918700000  26.0869425209  13.4808482330  21.3534382654  60.9212290193 376.1621460100 108.1941146896  83.4080358400 567.7642965396   0.3752377346   0.3264379779   0.3222661402   1.0239418528
  918800000  13.4587905515  20.6139079492  12.9498468255  47.0225453262  71.2487928100  25.8771620416   0.3705156900  97.4964705416   0.3074269126   0.3318391378   0.3781066231   1.0173726735
  918900000   9.7638204100   5.3848213345  21.5231048336  36.6717465781  27.6213313600  67.3179225625  11.9626056900 106.9018596125   0.3538097923   0.3257947479   0.3511903736   1.0307949138
  919000000  38.5258787466   6.2712884998   3.6240938369  48.4212610833 105.3599602500  23.1958787641  15.0575041600 143.6133431741   0.3566075323   0.3272281531   0.3576624291   1.0414981145
  919100000  12.5699330901  18.3416382204  17.8118601789  48.7234314894  56.5639368100 101.4418804109 112.3578800100 270.3636972309   0.3919126726   0.3357492587   0.3205358813   1.0481978126
  919200000  50.0475989617  14.0272573148  19.5214580612  83.5963143377 310.6794012100  97.0540225600 211.3069249600 619.0403487300   0.3733117243   0.3279529777   0.3554744754   1.0567391774
  919300000  41.3473370101   4.4206186040   7.6382542216  53.4062098358 262.8321864100  11.0644712689  36.4526137600 310.3492714389   0.3146159500   0.4092336156   0.3115905558   1.0354401214
  919400000   9.0037222889  23.0834080581   6.0441825314  38.1313128784   2.3094880900 208.4546889616  42.0850612900 252.8492383416   0.3500050324   0.3650024774   0.3309095829   1.0459170927
  919500000  24.5219772595  17.5707269911   5.5583513476  47.6510555982 112.2391924900  44.6878880100   0.0399600100 156.9670405100   0.3293257092   0.3649031818   0.3614499538   1.0556788449
  919600000   6.8796300143  30.2810440634  11.9899922500  49.1506663277 116.2450548900 239.4629356681   5.3657089600 361.0736995181   0.3604267035   0.3341663920   0.3369090598   1.0315021553
  919700000   4.0893530924  19.2103557418  14.4030250927  37.7027339268   7.6203602500 120.6328788900  41.4568576900 169.7100968300   0.3475522565   0.3657176660   0.3160308294   1.0293007518
  919800000  26.5250830503   9.4686496081  11.0027792928  46.9965119511 112.3133648400  41.9359856400  63.5097424900 217.7590929700   0.3571678406   0.3560738303   0.3217103847   1.0349520557
  919900000   8.0449191406  14.3521473942  16.6009956923  38.9980622271  20.5055008900  35.1388128400  46.6420702500 102.2863839800   0.3456376466   0.3393228865   0.3644526981   1.0494132311
  920000000  21.3852118737  11.3739631987   2.7378161273  35.4969911997   3.3437779600  28.0476160000   1.7707624900  33.1621564500   0.3483019218   0.3829141349   0.3242419231   1.0554579799
  920100000  27.8300149752   4.2448081415  10.7498486260  42.8246717427  76.4348032900  11.2117825600 115.5711001600 203.2176860100   0.3782325005   0.3351245584   0.3265020964   1.0398591553
  920200000  10.7485146123  18.5894897415  32.6173749538  61.9553793075   2.0223684100 111.7354702500 182.6741464900 296.4319851500   0.3793935296   0.3386610977   0.3282902249   1.0463448522
  920300000  12.3329029024  20.4923178497  28.3462390912  61.1714598432 303.1603322500 110.1723136900 231.3653944900 644.6980404300   0.4138957108   0.3249998292   0.3050709785   1.0439665185
  920400000   9.8791493852  14.4976817733  29.1065885238  53.4834196823   6.8439792100   1.5353688100 453.9967718400 462.3761198600   0.3202909407   0.3502935748   0.3461025160   1.0166870315
  920500000  14.3017065264  12.8388251138   8.3797458835  35.5202775236  66.8633290000 206.2612992400  13.6456360000 286.7702642400   0.3619947949   0.3035928297   0.3766497081   1.0422373327
  920600000  15.2101013307   5.0378526136  17.4487542293  37.6967081736 178.4789121600   0.0233172900  98.6207886400 277.1230180900   0.3135983436   0.3647336561   0.3520951265   1.0304271262
  920700000  24.1212256557   4.6276277305  36.9892079580  65.7380613442  43.8654536100   0.2020502500 114.7876532100 158.8551570700   0.3771921783   0.3246502625   0.3230369868   1.0248794276
  920800000  16.1752647525   7.8564338142   9.9841672893  34.0158658561 219.3509102500  39.6534684100  15.7283628100 274.7327414700   0.3756679462   0.3708100157   0.2984476906   1.0449256524
  920900000   7.8304367022  40.5776287418   9.6629471045  58.0710125485   4.5787440400 439.1665096900 114.1264890000 557.8717427300   0.3285696701   0.3337400498   0.3611197297   1.0234294496
  921000000  22.6671675888  10.3702427061   8.0096728503  41.0470831452 144.1896624100  57.0901136400  75.3562886400 276.6360646900   0.3233954583   0.3865254956   0.3124837867   1.0224047405
  921100000  12.0980827595  20.3294225677   7.2153439485  39.6428492756   7.4496243600 190.9288332900 100.4485017600 298.8269594100   0.3949658253   0.3376184825   0.3135591103   1.0461434181
  921200000   7.5124808268  44.4616465443  19.1195666287  71.0936939998   3.3719976900 543.6498456900 131.1872436900 678.2090870700   0.3459912744   0.3427081563   0.3552139151   1.0439133458
  921300000  26.5027690987   5.2984179334   6.8865889082  38.6877759403   0.1998984100   3.3573232900  34.4768608900  38.0340825900   0.3532265294   0.3385711296   0.3398051443   1.0316028033
  921400000  30.9589817743   6.3031678567  44.3691105182  81.6312601492 164.5960702500  33.3206017600 411.5704838400 609.4871558500   0.3333783062   0.2967794240   0.4104930214   1.0406507516
  921500000  15.1128582500  25.2551826664  18.5031941260  58.8712350423 102.2909732100 232.8767560900  66.4322803600 401.6000096600   0.3196593775   0.3961330247   0.3409311493   1.0567235515
  921600000   5.1346988469   8.4204248162  12.4549827890  26.0101064521   8.2242768400  97.1703062500   7.8489625600 113.2435456500   0.3542401897   0.3131904924   0.3714905289   1.0389212110
  921700000   5.3305035761   4.8725131456  56.3802394848  66.5832562065   2.3161796100  90.0657940900 248.0814003600 340.4633740600   0.3582113009   0.3251021702   0.3364258248   1.0197392960
  921800000  67.7388457736   4.1935874556  12.4386634347  84.3710966639 575.8704072900   4.0808040100  11.4277802500 591.3789915500   0.3535047583   0.3106344427   0.3633611672   1.0275003682
  921900000  15.4361382913  20.8037211052   7.9393392673  44.1791986638 174.4010772100 101.7959923600   2.2614144400 278.4584840100   0.3247372460   0.3542573663   0.3723518794   1.0513464916
  922000000  10.4681778964  16.3484120090  36.8278739890  63.6444638944   7.9524000000 182.5444188100 239.0208760900 429.5176949000   0.3099793333   0.3986016492   0.3578297652   1.0664107477
  922100000   9.9306840149   4.7345890456  47.5921918260  62.2574648865 147.9069468900  22.1586732900 466.6636857600 636.7293059400   0.3580783019   0.3658558058   0.3187776624   1.0427117701
  922200000  11.6042597168   7.9182954327  16.4527019742  35.9752571236   6.1826822500  70.7095992100 135.4290787600 212.3213602200   0.3473146773   0.3438618995   0.3635739996   1.0547505764
  922300000   6.3915623679  24.3439888140  20.1482750105  50.8838261924   0.4169284900  67.2383600100 225.4502250000 293.1055135000   0.3738043470   0.3764904690   0.2914587497   1.0417535657
  922400000  15.0930434462  23.0226714799  32.6750163194  70.7907312455 110.5378876900 188.4524928400 296.4801859600 595.4705664900   0.4173551231   0.2995860846   0.3275132883   1.0444544961
  922500000   8.4001930915  26.8143904444  11.8905886634  47.1051721992   0.2306880900 222.7824908100  75.8014009600 298.8145798600   0.3594603577   0.3726764849   0.2959311762   1.0280680188
  922600000  17.9559963025  10.8773879205   5.9119418882  34.7453261113  54.1283918400  54.8162544400   5.1920179600 114.1366642400   0.3617570034   0.3210945093   0.3564296323   1.0392811451
  922700000  14.2230214921  17.7328629182   9.8705899499  41.8264743602  48.4360321600 124.1575347600  30.9903756100 203.5839425300   0.3417115580   0.3224290885   0.3546482191   1.0187888656
  922800000   4.4701642427  25.5687208496  17.8911101060  47.9299951983  25.2606760000 322.7879356900   3.8200702500 351.8686819400   0.3135515836   0.3798657595   0.3289905031   1.0224078463
  922900000  29.5451906874  13.4837988762   6.1770508663  49.2060404299  94.4570172100   6.2150490000  25.8816387600 126.5537049700   0.3467318775   0.3150302438   0.3763337848   1.0380959062
  923000000  12.1890851717  15.0441318234   8.8968133603  36.1300303554  84.0687272100   6.5982196900   0.0093508900  90.6762977900   0.3194551314   0.3602890351   0.3659760292   1.0457201957
  923100000  10.8530092135   9.1175686493  37.8208898307  57.7914676935   1.5921392400   3.2472040000 109.2861160000 114.1254592400   0.3937075349   0.2979471016   0.3377229774   1.0293776139
  923200000  58.9754760465  26.9654018817   2.4685552342  88.4094331624 412.8576972100 183.9441187600   0.0442260900 596.8460420600   0.3470849946   0.3351164954   0.3348035072   1.0170049972
  923300000  24.0419468071   7.7431806142   6.1617513271  37.9468787484 111.5326088100  63.9840010000   8.3897122500 183.9063220600   0.3787480888   0.2962171861   0.3563197136   1.0312849885
  923400000   5.1308717426  22.5086646549  19.3531636434  46.9927000409   7.1824000000 249.4062147600 162.7946328100 419.3832475700   0.3712447109   0.3573470756   0.3145558361   1.0431476225
