ID TYPE x y z ix iy iz 
1667 2 6.8735 -4.56217 26.1625 5 -25 0
1668 2 7.14177 -3.63471 26.2676 5 -25 0
1669 2 6.99757 -2.78723 25.7941 5 -25 0
1670 2 6.30021 -2.44356 26.3646 5 -25 0
1671 2 6.8357 -1.6104 26.311 5 -25 0
1672 2 7.43868 -1.05765 25.8782 5 -25 0
1673 2 8.27073 -0.668071 26.0822 5 -25 0
1674 2 8.51486 0.273241 25.9877 5 -25 0
1675 2 9.35494 0.600055 25.6525 5 -25 0
1676 2 10.1733 1.16338 25.8341 5 -25 0
1677 2 10.7552 1.97991 25.9322 5 -25 0
1678 2 11.331 1.5422 26.5826 5 -25 0
1679 2 11.2397 1.17909 27.4977 5 -25 0
1680 2 10.6884 0.435886 27.6607 5 -25 0
1661 2 13.1274 -9.48602 6.5083 2 -25 0
1662 2 12.6859 -10.294 6.21071 2 -25 0
1663 2 11.8404 -9.9755 5.83819 2 -25 0
1664 2 11.0605 -10.5658 5.6419 2 -25 0
1665 2 10.7359 -9.73759 5.23448 2 -25 0
1666 2 10.3074 -9.52143 6.07788 2 -25 0
1667 2 9.88055 -10.3444 6.29011 2 -25 0
1668 2 9.77873 -11.3183 6.15256 2 -25 0
1669 2 8.93493 -10.9953 6.51036 2 -25 0
1670 2 8.09336 -10.9481 5.90252 2 -25 0
1671 2 8.11377 -11.3322 5.03426 2 -25 0
1672 2 8.07159 -11.8257 4.21128 2 -25 0
1673 2 8.33808 -12.7323 4.40102 2 -25 0
1674 2 8.77271 -12.1263 4.96359 2 -25 0
1675 2 9.21152 -12.5616 5.80698 2 -25 0
1676 2 9.30076 -13.0369 6.64212 2 -25 0
1677 2 9.39242 -13.7168 5.99425 2 -25 0
1678 2 10.2071 -13.5244 5.58244 2 -25 0
1679 2 11.1357 -13.6235 5.3682 2 -25 0
1680 2 11.4506 -13.1936 6.19522 2 -25 0
1661 2 -11.1136 -7.07449 15.8516 1 -26 0
1662 2 -10.5558 -6.41313 15.5339 1 -26 0
1663 2 -9.69928 -6.03906 15.778 1 -26 0
1664 2 -9.94961 -6.33 16.6621 1 -26 0
1665 2 -9.59124 -7.25212 16.8441 1 -26 0
1666 2 -10.2645 -6.86997 17.7109 1 -26 0
1667 2 -10.9252 -6.23371 18.1817 1 -26 0
1668 2 -10.2925 -6.00344 18.9284 1 -26 0
1669 2 -10.5697 -5.08687 18.9797 1 -26 0
1670 2 -11.0981 -5.63724 19.5786 1 -26 0
1671 2 -11.7891 -4.95282 19.7203 1 -26 0
1672 2 -12.3471 -5.5691 19.2495 1 -26 0
1673 2 -13.2066 -5.98754 18.9363 1 -26 0
1674 2 -13.4973 -6.81282 18.4768 1 -26 0
1675 2 -12.5914 -6.56664 18.2142 1 -26 0
1676 2 -12.8107 -7.27602 17.6594 1 -26 0
1677 2 -13.1366 -6.54797 17.147 1 -26 0
1678 2 -13.7819 -6.78948 16.4811 1 -26 0
1679 2 -13.9653 -5.89281 16.7359 1 -26 0
1680 2 -13.9554 -5.95827 15.8202 1 -26 0
1661 2 -1.47011 -1.33584 -6.78201 -1 -25 0
1662 2 -0.844888 -1.17262 -7.45865 -1 -25 0
1663 2 -0.102819 -0.666951 -7.8107 -1 -25 0
1664 2 -0.227174 -1.03402 -8.69132 -1 -25 0
1665 2 -0.650941 -1.55294 -9.38349 -1 -25 0
1666 2 -0.476237 -1.08909 -10.1847 -1 -25 0
1667 2 -0.436436 -1.46328 -11.0518 -1 -25 0
1668 2 -0.188355 -0.738291 -11.6461 -1 -25 0
1669 2 0.639599 -1.09847 -11.9391 -1 -25 0
1670 2 0.968237 -0.689153 -11.142 -1 -25 0
1671 2 0.81947 0.217023 -10.9698 -1 -25 0
1672 2 0.498263 0.535358 -10.0884 -1 -25 0
1673 2 0.449454 1.52795 -10.019 -1 -25 0
1674 2 -0.438449 1.75062 -10.3916 -1 -25 0
1675 2 -0.115621 2.21915 -11.1588 -1 -25 0
1676 2 0.263097 1.48726 -11.6846 -1 -25 0
1677 2 -0.164606 0.623012 -11.7602 -1 -25 0
1678 2 -0.693102 0.3047 -12.5692 -1 -25 0
1679 2 -0.242019 -0.294446 -13.1567 -1 -25 0
1680 2 0.316032 -0.879922 -13.5705 -1 -25 0
1661 2 12.5392 2.03984 29.1289 0 -25 0
1662 2 12.5248 1.24992 28.6224 0 -25 0
1663 2 12.5492 1.02899 27.666 0 -25 0
1664 2 13.2896 0.680143 28.1629 0 -25 0
1665 2 14.0685 0.861424 27.5958 0 -25 0
1666 2 14.617 0.433397 26.9287 0 -25 0
1667 2 14.3546 -0.468488 27.1116 0 -25 0
1668 2 -14.9322 -0.188095 27.6322 1 -25 0
1669 2 -14.0363 -0.235456 27.8062 1 -25 0
1670 2 -14.2017 0.73467 27.9517 1 -25 0
1671 2 -14.0895 1.59698 27.6557 1 -25 0
1672 2 -14.6459 2.45809 27.5419 1 -25 0
1673 2 14.7854 2.48456 28.3296 0 -25 0
1674 2 14.6356 3.11217 29.023 0 -25 0
1675 2 14.9437 3.96869 28.6967 0 -25 0
1676 2 -14.6345 3.58726 27.8928 1 -25 0
1677 2 -14.1412 3.76243 27.1177 1 -25 0
1678 2 -13.765 4.17647 27.8197 1 -25 0
1679 2 -13.4075 4.50463 28.6697 1 -25 0
1680 2 -13.0288 5.23094 29.1199 1 -25 0
1661 2 -1.55509 0.171298 -7.13496 1 -27 0
1662 2 -0.707885 -0.117218 -6.66128 1 -27 0
1663 2 -0.410819 -1.00104 -6.65685 1 -27 0
1664 2 0.310926 -0.921214 -7.3243 1 -27 0
1665 2 -0.353095 -0.548518 -7.90294 1 -27 0
1666 2 -0.139891 -0.417868 -8.82167 1 -27 0
1667 2 0.630343 0.126363 -8.897 1 -27 0
1668 2 1.2177 0.306225 -9.64089 1 -27 0
1669 2 1.54919 1.15782 -9.9293 1 -27 0
1670 2 1.79691 0.643645 -10.7527 1 -27 0
1671 2 1.56006 1.10413 -11.6072 1 -27 0
1672 2 1.34025 0.223446 -11.78 1 -27 0
1673 2 1.30045 -0.512666 -12.369 1 -27 0
1674 2 1.64171 -1.07834 -11.7149 1 -27 0
1675 2 0.952035 -1.76503 -11.6657 1 -27 0
1676 2 0.592338 -1.29818 -12.4755 1 -27 0
1677 2 0.4087 -0.544442 -13.216 1 -27 0
1678 2 0.697467 -1.16028 -13.9911 1 -27 0
1679 2 0.769159 -0.871338 -14.8818 1 -27 0
1680 2 0.121086 -0.239229 -14.7214 1 -27 0
1661 2 -0.0667507 -1.33153 -29.228 1 -27 0
1662 2 0.548224 -0.997161 -28.5897 1 -27 0
1663 2 1.2147 -0.394073 -28.6021 1 -27 0
1664 2 0.657236 -0.108889 -27.8092 1 -27 0
1665 2 0.0720752 0.308285 -27.2104 1 -27 0
1666 2 -0.581417 0.520379 -26.5425 1 -27 0
1667 2 -0.646673 0.434827 -25.6127 1 -27 0
1668 2 -1.51774 0.103175 -25.3312 1 -27 0
1669 2 -1.22787 -0.139614 -24.4383 1 -27 0
1670 2 -1.59961 0.658116 -24.1173 1 -27 0
1671 2 -1.35737 0.209754 -23.3488 1 -27 0
1672 2 -0.494932 -0.101744 -23.0114 1 -27 0
1673 2 0.24296 -0.524657 -23.4712 1 -27 0
1674 2 0.891618 -0.236294 -24.0796 1 -27 0
1675 2 1.814 -0.133447 -24.4361 1 -27 0
1676 2 1.48539 0.753096 -24.1582 1 -27 0
1677 2 1.15332 1.28096 -24.9879 1 -27 0
1678 2 0.794998 0.614561 -25.4863 1 -27 0
1679 2 1.11448 0.338992 -26.3894 1 -27 0
1680 2 1.48163 -0.0906552 -25.5884 1 -27 0
1661 2 1.50265 -0.904143 -20.015 1 -28 0
1662 2 1.35666 -0.0605978 -19.5789 1 -28 0
1663 2 1.59785 0.839468 -19.572 1 -28 0
1664 2 1.74063 0.920074 -18.5319 1 -28 0
1665 2 1.63766 0.700932 -17.6011 1 -28 0
1666 2 1.1057 1.07947 -16.8371 1 -28 0
1667 2 0.823634 1.55455 -15.9931 1 -28 0
1668 2 0.603888 1.90571 -15.0875 1 -28 0
1669 2 0.827065 1.75114 -14.1629 1 -28 0
1670 2 0.425889 1.18212 -13.4717 1 -28 0
1671 2 -0.020848 0.85667 -12.6962 1 -28 0
1672 2 -0.432 1.58464 -13.3021 1 -28 0
1673 2 0.289927 2.20906 -13.204 1 -28 0
1674 2 0.558832 1.94021 -12.3417 1 -28 0
1675 2 -0.000798514 1.52707 -11.5593 1 -28 0
1676 2 0.389604 1.01315 -10.8211 1 -28 0
1677 2 0.0818059 0.530534 -10.0792 1 -28 0
1678 2 -0.37306 0.268454 -9.26207 1 -28 0
1679 2 -1.17823 -0.2072 -9.51758 1 -28 0
1680 2 -2.02677 0.174099 -9.12379 1 -28 0
1661 2 -0.0558409 1.63086 -17.0183 1 -28 0
1662 2 0.632096 1.8853 -17.5738 1 -28 0
1663 2 1.08397 1.64673 -18.3862 1 -28 0
1664 2 1.71691 1.50765 -19.1843 1 -28 0
1665 2 1.75063 0.913015 -18.3391 1 -28 0
1666 2 1.16647 0.367671 -17.8084 1 -28 0
1667 2 1.7065 -0.0932372 -18.5584 1 -28 0
1668 2 1.31703 0.238476 -19.4871 1 -28 0
1669 2 1.24082 -0.712999 -19.5588 1 -28 0
1670 2 1.3127 -0.250549 -20.3469 1 -28 0
1671 2 0.859141 -0.231776 -21.2368 1 -28 0
1672 2 0.626828 0.609681 -21.6095 1 -28 0
1673 2 -0.268523 0.879788 -21.8191 1 -28 0
1674 2 -0.826492 0.041905 -22.0136 1 -28 0
1675 2 -1.24618 0.0776388 -22.932 1 -28 0
1676 2 -0.549652 -0.36964 -23.4163 1 -28 0
1677 2 -0.0603699 -0.595369 -24.2432 1 -28 0
1678 2 0.052751 -1.08849 -25.0741 1 -28 0
1679 2 0.396271 -1.17145 -26.0026 1 -28 0
1680 2 0.640613 -1.90596 -25.4518 1 -28 0
1661 2 -0.122107 2.15896 -13.7866 1 -28 0
1662 2 -0.335354 2.01755 -14.712 1 -28 0
1663 2 -0.875868 1.25372 -14.721 1 -28 0
1664 2 -0.602373 1.34001 -15.6675 1 -28 0
1665 2 -0.394343 1.01268 -16.4918 1 -28 0
1666 2 -1.20667 0.572507 -16.7571 1 -28 0
1667 2 -0.683892 -0.172932 -17.0513 1 -28 0
1668 2 -1.07908 -0.229579 -16.192 1 -28 0
1669 2 -1.94095 -0.583777 -16.0454 1 -28 0
1670 2 -1.86279 -1.42081 -16.5842 1 -28 0
1671 2 -1.52652 -0.988407 -17.4156 1 -28 0
1672 2 -1.95481 -0.318994 -17.891 1 -28 0
1673 2 -1.15077 -0.515493 -18.3586 1 -28 0
1674 2 -0.202741 -0.341135 -18.6201 1 -28 0
1675 2 0.455025 0.289897 -18.8365 1 -28 0
1676 2 0.954919 1.05718 -18.5369 1 -28 0
1677 2 1.74537 0.85527 -19.1239 1 -28 0
1678 2 1.5593 0.816264 -20.093 1 -28 0
1679 2 0.657183 0.888642 -20.47 1 -28 0
1680 2 -0.225311 0.895901 -20.173 1 -28 0
1661 2 6.58448 12.9005 23.8935 1 -30 0
1662 2 6.43466 13.4525 24.6636 1 -30 0
1663 2 5.54315 13.4261 24.9524 1 -30 0
1664 2 5.54661 13.6235 23.9759 1 -30 0
1665 2 6.17383 14.3426 23.7474 1 -30 0
1666 2 6.12593 14.1634 22.7748 1 -30 0
1667 2 5.98819 -14.9373 22.8047 1 -29 0
1668 2 5.10555 14.8315 23.2226 1 -30 0
1669 2 4.65073 14.7824 22.4057 1 -30 0
1670 2 5.11574 14.0934 21.8832 1 -30 0
1671 2 6.02625 13.9896 21.6578 1 -30 0
1672 2 5.62731 14.3903 20.8939 1 -30 0
1673 2 5.04989 -14.893 20.6632 1 -29 0
1674 2 5.03425 -14.0595 21.1083 1 -29 0
1675 2 4.98796 -13.1558 20.877 1 -29 0
1676 2 4.3745 -12.505 21.3002 1 -29 0
1677 2 4.50168 -11.9073 22.0674 1 -29 0
1678 2 4.58843 -11.7248 23.026 1 -29 0
1679 2 5.04757 -11.6064 23.8765 1 -29 0
1680 2 5.90942 -11.7635 23.7222 1 -29 0
1661 2 -13.7899 1.84086 4.94807 1 -28 0
1662 2 -14.2821 1.93291 5.73326 1 -28 0
1663 2 -13.9848 1.26642 6.4184 1 -28 0
1664 2 -13.362 0.652324 6.85086 1 -28 0
1665 2 -12.9122 1.34457 7.37203 1 -28 0
1666 2 -13.0485 2.09462 7.91972 1 -28 0
1667 2 -13.0004 3.04471 8.18844 1 -28 0
1668 2 -13.6841 3.586 7.65859 1 -28 0
1669 2 -14.1844 4.28355 8.05088 1 -28 0
1670 2 -14.0684 4.87382 7.25017 1 -28 0
1671 2 -13.124 4.84216 7.45368 1 -28 0
1672 2 -13.3236 4.21492 6.67264 1 -28 0
1673 2 -12.7256 3.74341 6.03412 1 -28 0
1674 2 -12.6601 3.07836 5.33164 1 -28 0
1675 2 -11.7233 3.06237 5.16858 1 -28 0
1676 2 -11.4317 3.95922 5.03572 1 -28 0
1677 2 -10.9377 4.52135 4.39962 1 -28 0
1678 2 -11.0351 4.88554 5.25878 1 -28 0
1679 2 -10.5459 5.04162 6.0268 1 -28 0
1680 2 -10.3283 5.78249 5.46481 1 -28 0
1661 2 6.49265 -11.4473 23.0544 0 -31 0
1662 2 6.37367 -11.5427 22.1034 0 -31 0
1663 2 6.75695 -12.0399 21.3664 0 -31 0
1664 2 6.3802 -12.1719 20.4721 0 -31 0
1665 2 5.6357 -12.3919 19.9231 0 -31 0
1666 2 5.3505 -13.1742 19.4688 0 -31 0
1667 2 4.88312 -13.8963 19.8595 0 -31 0
1668 2 5.19208 -14.6902 20.2336 0 -31 0
1669 2 6.04697 -14.2381 20.3529 0 -31 0
1670 2 5.5454 -13.8357 21.0664 0 -31 0
1671 2 5.41527 -14.6412 21.4369 0 -31 0
1672 2 5.49574 -14.4292 22.3489 0 -31 0
1673 2 5.13326 -14.9511 23.0874 0 -31 0
1674 2 5.6499 -14.5245 23.7467 0 -31 0
1675 2 5.85898 -14.3999 24.7541 0 -31 0
1676 2 5.97285 14.873 25.3601 0 -32 0
1677 2 5.9645 13.9828 25.753 0 -32 0
1678 2 6.47517 13.2153 25.5082 0 -32 0
1679 2 5.84435 12.5881 24.9792 0 -32 0
1680 2 6.19584 12.1727 24.1894 0 -32 0
1661 2 -14.0817 0.839446 7.50422 3 -30 0
1662 2 -13.8593 1.25983 8.3291 3 -30 0
1663 2 -14.4277 1.88196 8.73478 3 -30 0
1664 2 -14.821 2.44232 8.08643 3 -30 0
1665 2 14.9484 1.92117 7.29376 2 -30 0
1666 2 14.0394 1.60923 7.4539 2 -30 0
1667 2 14.2783 0.67692 7.38864 2 -30 0
1668 2 14.4729 -0.193594 7.841 2 -30 0
1669 2 14.049 -0.836072 8.39815 2 -30 0
1670 2 13.4611 -1.48405 8.89904 2 -30 0
1671 2 13.3427 -2.06302 9.64853 2 -30 0
1672 2 12.7442 -2.42465 8.9653 2 -30 0
1673 2 13.3675 -3.08328 9.31584 2 -30 0
1674 2 12.8869 -3.95547 9.48873 2 -30 0
1675 2 12.1695 -3.57695 10.121 2 -30 0
1676 2 12.7024 -3.64396 10.9005 2 -30 0
1677 2 12.8108 -4.60124 10.6496 2 -30 0
1678 2 13.4467 -4.25351 11.2684 2 -30 0
1679 2 13.1721 -3.81119 12.061 2 -30 0
1680 2 12.811 -2.88912 11.9025 2 -30 0
1661 2 -3.95318 9.59806 6.98539 -3 -30 0
1662 2 -3.63785 9.04492 6.21783 -3 -30 0
1663 2 -2.74511 9.51307 6.39909 -3 -30 0
1664 2 -1.88782 9.80818 5.9979 -3 -30 0
1665 2 -2.40268 9.41863 5.33193 -3 -30 0
1666 2 -3.04031 10.2132 5.20139 -3 -30 0
1667 2 -2.79914 10.855 4.51905 -3 -30 0
1668 2 -3.52251 11.3903 3.98661 -3 -30 0
1669 2 -4.31038 10.8806 3.7467 -3 -30 0
1670 2 -5.1819 10.7876 4.27928 -3 -30 0
1671 2 -5.50364 11.6369 3.96951 -3 -30 0
1672 2 -6.01395 11.8276 3.21793 -3 -30 0
1673 2 -6.79605 11.2389 3.28989 -3 -30 0
1674 2 -6.26508 10.5837 3.69982 -3 -30 0
1675 2 -6.63995 10.1703 2.96339 -3 -30 0
1676 2 -7.01059 9.36383 2.59212 -3 -30 0
1677 2 -6.26884 9.72077 2.11524 -3 -30 0
1678 2 -6.35813 10.6431 1.92906 -3 -30 0
1679 2 -6.18002 11.5506 1.75236 -3 -30 0
1680 2 -7.06463 11.5719 1.36457 -3 -30 0
1661 2 0.43926 -0.894501 -6.03335 -5 -32 0
1662 2 -0.107662 -0.139798 -6.32805 -5 -32 0
1663 2 -0.817684 0.263711 -5.81688 -5 -32 0
1664 2 -0.677221 1.09096 -6.22207 -5 -32 0
1665 2 -1.23206 1.37149 -6.99652 -5 -32 0
1666 2 -1.27041 1.76331 -7.87047 -5 -32 0
1667 2 -0.458543 2.03902 -7.43036 -5 -32 0
1668 2 0.289178 1.92224 -7.99731 -5 -32 0
1669 2 0.128482 0.906798 -8.25109 -5 -32 0
1670 2 1.05 0.676268 -8.39269 -5 -32 0
1671 2 1.51512 0.828538 -9.2426 -5 -32 0
1672 2 1.31656 0.347459 -9.99098 -5 -32 0
1673 2 0.730841 0.0508177 -10.6382 -5 -32 0
1674 2 0.240836 -0.756425 -10.7513 -5 -32 0
1675 2 0.000144421 -1.63833 -10.805 -5 -32 0
1676 2 -0.70881 -1.27438 -10.2114 -5 -32 0
1677 2 -0.416479 -1.81826 -9.51708 -5 -32 0
1678 2 -1.33001 -1.76191 -9.27964 -5 -32 0
1679 2 -1.18022 -0.903647 -8.82193 -5 -32 0
1680 2 -1.60144 -0.0150895 -8.90225 -5 -32 0
1661 2 -0.0210165 -1.28366 -11.1016 -6 -32 0
1662 2 -0.583602 -1.29734 -11.8915 -6 -32 0
1663 2 -1.11904 -0.489816 -11.9587 -6 -32 0
1664 2 -1.20026 -0.687948 -12.9426 -6 -32 0
1665 2 -0.447334 -0.0623945 -12.7229 -6 -32 0
1666 2 0.3153 0.395301 -12.4719 -6 -32 0
1667 2 1.16251 0.238348 -12.8781 -6 -32 0
1668 2 1.58582 -0.615907 -13.2251 -6 -32 0
1669 2 1.82047 -0.497433 -14.1978 -6 -32 0
1670 2 2.22298 0.320274 -14.0807 -6 -32 0
1671 2 1.28481 0.381764 -14.3105 -6 -32 0
1672 2 0.83979 1.23741 -14.5343 -6 -32 0
1673 2 0.187407 1.8605 -14.3853 -6 -32 0
1674 2 -0.321965 1.28432 -13.8202 -6 -32 0
1675 2 -0.3244 0.305292 -13.7199 -6 -32 0
1676 2 -0.645315 0.0903866 -14.6255 -6 -32 0
1677 2 -1.60553 0.418902 -14.8341 -6 -32 0
1678 2 -1.32418 0.333237 -15.7399 -6 -32 0
1679 2 -2.08967 -0.257187 -15.9694 -6 -32 0
1680 2 -1.59083 -0.0514275 -16.7968 -6 -32 0
1661 2 -1.98371 -0.650421 -28.1474 -6 -32 0
1662 2 -1.96994 0.0148229 -28.8633 -6 -32 0
1663 2 -1.03791 -0.0845753 -29.1215 -6 -32 0
1664 2 -0.91809 -0.483861 -28.1942 -6 -32 0
1665 2 -0.00349161 -0.505982 -27.9531 -6 -32 0
1666 2 -0.0266455 0.416724 -27.8451 -6 -32 0
1667 2 0.813515 0.56059 -28.3819 -6 -32 0
1668 2 0.717726 1.49038 -28.4562 -6 -32 0
1669 2 0.50198 2.01359 -27.6791 -6 -32 0
1670 2 1.02206 1.27727 -27.3203 -6 -32 0
1671 2 0.760038 1.42621 -26.3939 -6 -32 0
1672 2 0.380233 1.85761 -25.6462 -6 -32 0
1673 2 0.542843 1.12249 -25.1118 -6 -32 0
1674 2 0.0521123 0.274736 -24.841 -6 -32 0
1675 2 0.415559 -0.452928 -25.436 -6 -32 0
1676 2 -0.0762364 -0.993264 -26.0777 -6 -32 0
1677 2 -0.983404 -0.995165 -26.1996 -6 -32 0
1678 2 -1.64157 -1.05953 -25.5829 -6 -32 0
1679 2 -1.2389 -0.44339 -24.9314 -6 -32 0
1680 2 -0.834281 -0.860608 -24.0659 -6 -32 0
1661 2 -0.714002 1.93264 -1.19299 -6 -32 0
1662 2 -0.763017 1.79486 -2.16976 -6 -32 0
1663 2 -1.32363 1.20306 -2.60444 -6 -32 0
1664 2 -0.901329 0.325358 -3.02805 -6 -32 0
1665 2 -0.102897 -0.24433 -3.15676 -6 -32 0
1666 2 -0.115055 -1.13452 -2.88834 -6 -32 0
1667 2 0.842431 -1.06669 -3.07158 -6 -32 0
1668 2 1.2938 -1.60134 -3.77491 -6 -32 0
1669 2 0.629799 -1.53003 -4.48001 -6 -32 0
1670 2 0.219442 -1.26739 -5.30661 -6 -32 0
1671 2 0.471446 -0.755552 -6.06364 -6 -32 0
1672 2 0.787083 0.142102 -6.09007 -6 -32 0
1673 2 -0.0427518 0.623631 -5.82253 -6 -32 0
1674 2 -0.297779 0.72735 -6.84668 -6 -32 0
1675 2 -0.0514373 0.577713 -7.78372 -6 -32 0
1676 2 0.0803917 -0.304776 -8.10812 -6 -32 0
1677 2 0.0495163 0.00944682 -9.02577 -6 -32 0
1678 2 0.776193 0.322684 -9.667 -6 -32 0
1679 2 1.1733 0.617914 -8.84621 -6 -32 0
1680 2 1.79677 0.132885 -9.40934 -6 -32 0
1661 2 0.365407 -0.260169 -15.8523 -5 -33 0
1662 2 1.03518 -0.596524 -16.4835 -5 -33 0
1663 2 1.80912 -0.951985 -16.9174 -5 -33 0
1664 2 1.96554 -0.0345618 -17.2129 -5 -33 0
1665 2 1.95289 0.936482 -17.3821 -5 -33 0
1666 2 1.29191 1.24088 -17.9525 -5 -33 0
1667 2 0.933772 2.07698 -17.6644 -5 -33 0
1668 2 0.180473 1.58882 -17.2662 -5 -33 0
1669 2 -0.0612917 1.0836 -18.0998 -5 -33 0
1670 2 -0.462909 0.232191 -17.796 -5 -33 0
1671 2 -0.480008 -0.520898 -18.3582 -5 -33 0
1672 2 -0.528315 -1.45632 -17.9685 -5 -33 0
1673 2 0.300151 -1.6443 -17.3803 -5 -33 0
1674 2 -0.217398 -1.31597 -16.6058 -5 -33 0
1675 2 -1.15372 -0.967963 -16.7283 -5 -33 0
1676 2 -1.01608 -1.17046 -15.788 -5 -33 0
1677 2 -0.909828 -0.188477 -15.7037 -5 -33 0
1678 2 -1.15927 0.450953 -16.3136 -5 -33 0
1679 2 -1.50551 1.2771 -15.8939 -5 -33 0
1680 2 -0.581437 1.19753 -15.891 -5 -33 0
1661 2 0.277619 -2.42626 6.37552 -5 -33 0
1662 2 -0.0823881 -2.83393 5.57678 -5 -33 0
1663 2 0.577744 -2.13012 5.40215 -5 -33 0
1664 2 -0.148494 -1.44397 5.18612 -5 -33 0
1665 2 0.733607 -1.1613 4.93222 -5 -33 0
1666 2 0.418542 -0.313689 4.51184 -5 -33 0
1667 2 0.200374 -0.354622 3.54774 -5 -33 0
1668 2 -0.0870611 -0.864505 2.60805 -5 -33 0
1669 2 0.781608 -1.09681 2.26495 -5 -33 0
1670 2 1.4753 -0.652111 1.82776 -5 -33 0
1671 2 2.35629 -0.300117 1.66193 -5 -33 0
1672 2 3.0381 -0.0761717 1.00421 -5 -33 0
1673 2 2.29385 0.463966 0.804433 -5 -33 0
1674 2 1.48933 0.666486 0.256203 -5 -33 0
1675 2 1.47219 -0.133566 -0.290546 -5 -33 0
1676 2 1.02259 0.235549 -1.07842 -5 -33 0
1677 2 0.246322 -0.045993 -1.58427 -5 -33 0
1678 2 -0.431699 -0.718637 -1.62078 -5 -33 0
1679 2 -1.38105 -0.837003 -1.75515 -5 -33 0
1680 2 -1.81967 -1.06829 -2.59488 -5 -33 0
1661 2 0.578662 -0.539107 -24.458 -5 -33 0
1662 2 0.27523 -1.36163 -24.0968 -5 -33 0
1663 2 -0.588736 -1.7368 -24.191 -5 -33 0
1664 2 -0.445405 -1.32057 -23.2994 -5 -33 0
1665 2 -1.17999 -1.51145 -22.7252 -5 -33 0
1666 2 -0.439267 -1.78555 -22.2398 -5 -33 0
1667 2 -0.618845 -1.57398 -21.2887 -5 -33 0
1668 2 0.119195 -1.97661 -20.7999 -5 -33 0
1669 2 -0.216074 -1.1787 -20.4086 -5 -33 0
1670 2 0.702711 -0.980852 -20.6622 -5 -33 0
1671 2 1.2214 -1.41913 -20.0139 -5 -33 0
1672 2 1.24238 -0.784681 -19.2376 -5 -33 0
1673 2 1.63582 -0.519307 -18.3807 -5 -33 0
1674 2 1.46047 0.427875 -18.2313 -5 -33 0
1675 2 0.487316 0.259935 -18.2668 -5 -33 0
1676 2 -0.287146 0.659237 -17.7172 -5 -33 0
1677 2 -1.02495 1.20026 -17.9755 -5 -33 0
1678 2 -1.49747 1.84934 -18.6083 -5 -33 0
1679 2 -0.618425 2.1975 -18.7665 -5 -33 0
1680 2 0.307883 1.87965 -18.6806 -5 -33 0
1661 2 6.78173 -1.9561 27.869 -7 -33 0
1662 2 6.52694 -1.33473 28.5728 -7 -33 0
1663 2 7.22878 -1.44185 29.1262 -7 -33 0
1664 2 8.22079 -1.71438 29.0596 -7 -33 0
1665 2 8.48131 -0.892871 28.507 -7 -33 0
1666 2 9.1511 -1.52056 28.5988 -7 -33 0
1667 2 9.49201 -0.636712 28.6078 -7 -33 0
1668 2 9.97791 -1.00117 27.8589 -7 -33 0
1669 2 10.8396 -0.471064 28.1753 -7 -33 0
1670 2 10.4629 0.440914 28.3778 -7 -33 0
1671 2 9.68055 0.74654 27.9124 -7 -33 0
1672 2 9.05122 0.419125 28.5738 -7 -33 0
1673 2 8.9197 0.143416 27.6924 -7 -33 0
1674 2 8.17697 0.602773 27.3849 -7 -33 0
1675 2 8.27092 1.56139 27.3019 -7 -33 0
1676 2 8.48756 1.83132 26.4235 -7 -33 0
1677 2 7.65262 2.18787 26.4759 -7 -33 0
1678 2 7.17284 2.58623 27.2548 -7 -33 0
1679 2 7.0233 3.44548 26.7843 -7 -33 0
1680 2 6.79944 4.36283 26.8549 -7 -33 0
1661 2 10.3638 6.2072 21.9319 -9 -33 0
1662 2 10.326 5.21826 21.7954 -9 -33 0
1663 2 10.9894 4.64398 22.1583 -9 -33 0
1664 2 10.6773 3.71924 22.247 -9 -33 0
1665 2 11.244 3.3647 21.5546 -9 -33 0
1666 2 11.2431 2.43072 21.7231 -9 -33 0
1667 2 12.0534 2.64552 21.2919 -9 -33 0
1668 2 12.4939 1.95255 21.7272 -9 -33 0
1669 2 13.401 1.90359 21.8381 -9 -33 0
1670 2 13.5971 2.56435 22.5349 -9 -33 0
1671 2 12.7764 2.76745 22.9159 -9 -33 0
1672 2 13.4632 3.26906 23.3389 -9 -33 0
1673 2 12.7371 3.09311 23.9946 -9 -33 0
1674 2 11.9348 3.21332 24.5077 -9 -33 0
1675 2 11.6016 3.15847 25.3552 -9 -33 0
1676 2 11.1706 2.82592 26.1477 -9 -33 0
1677 2 11.2316 3.60406 26.8223 -9 -33 0
1678 2 10.918 3.32742 27.6669 -9 -33 0
1679 2 10.8048 2.42039 27.9096 -9 -33 0
1680 2 10.1729 1.77388 27.4733 -9 -33 0
1661 2 -3.80464 -7.89594 21.0088 -10 -30 0
1662 2 -4.63608 -8.03922 20.5698 -10 -30 0
1663 2 -4.6843 -7.87198 19.6226 -10 -30 0
1664 2 -5.24164 -8.54526 19.2309 -10 -30 0
1665 2 -4.89471 -9.44492 19.1103 -10 -30 0
1666 2 -4.59273 -10.2961 18.7927 -10 -30 0
1667 2 -5.16612 -10.2639 18.035 -10 -30 0
1668 2 -6.01106 -10.6436 17.7772 -10 -30 0
1669 2 -6.0715 -10.602 18.6949 -10 -30 0
1670 2 -6.78366 -10.0308 18.408 -10 -30 0
