# timestep  xRg^2        yRg^2           zRg^2           Rg,xy^2          xRe^2         yRe^2         zRe^2          Re^2          xL^2           yL^2          zL^2           L^2
  425000000   9.1412976113  12.5312970925   0.0000000000  21.6725947038  64.0992384400   4.8885210000  87.3215491600 156.3093086000   0.3190592834   0.3213862055   0.3792508582   1.0196963471
  425100000   5.1093460007  14.2484865551   0.0000000000  19.3578325558  30.8569140100 172.4126563600 376.8063322500 580.0759026200   0.3371510718   0.3299653186   0.3396373045   1.0067536949
  425200000   6.5088690267  34.9807406183   0.0000000000  41.4896096449  16.5445562500 316.0430617600 755.9530291600 1088.5406471700   0.3229983563   0.2897609192   0.3782673543   0.9910266298
  425300000  18.6434216727  29.6079537407   0.0000000000  48.2513754134 176.0079822400 211.5919344400  16.2497672100 403.8496838900   0.3453707224   0.3440350844   0.3453086185   1.0347144254
  425400000   7.7082207863  27.2405517024   0.0000000000  34.9487724887   0.0967832100 337.5428770756  74.3406084100 411.9802686956   0.3673854872   0.3064595672   0.3553140506   1.0291591050
  425500000  10.6785739651   5.9262450006   0.0000000000  16.6048189657  20.6733902400 118.5622632769   1.1481122500 140.3837657669   0.3855791509   0.3239998734   0.3307906567   1.0403696810
  425600000  22.2062309075   7.2679052796   0.0000000000  29.4741361871  11.3454448900  46.8139218849  18.1527123600  76.3120791349   0.4222430245   0.3120645304   0.2975725808   1.0318801357
  425700000   6.8542251872  42.2244178666   0.0000000000  49.0786430538  55.0371096900 281.0313607201 338.1222216100 674.1906920201   0.3214565195   0.3565659796   0.3506528439   1.0286753431
  425800000   4.5941076591  70.4939580884   0.0000000000  75.0880657475  13.1623840000 832.6341091600  20.9901422500 866.7866354100   0.2865203947   0.3413344931   0.3793913999   1.0072462878
  425900000  10.9221190089  13.1612008607   0.0000000000  24.0833198696  95.9616160000 128.7866364964  14.1338402500 238.8820927464   0.3909021747   0.3250461344   0.3299501591   1.0458984682
  426000000  30.7657934659  15.6756872883   0.0000000000  46.4414807542  53.3279667600 257.7341268100  38.8689902500 349.9310838200   0.3306452117   0.3357851645   0.3605001355   1.0269305117
  426100000  18.7867173544  29.3917009475   0.0000000000  48.1784183019 153.0515379600 170.1068062500  50.5705876900 373.7289319000   0.3462220275   0.3347940843   0.3628352597   1.0438513715
  426200000  36.1826601501   5.7363579220   0.0000000000  41.9190180721 286.9500481600  17.8861326400   0.0596824900 304.8958632900   0.3562476354   0.3346834986   0.3166554942   1.0075866282
  426300000  13.6972079914  46.7812029636   0.0000000000  60.4784109550 106.2218809600 441.8874860544   0.5278022500 548.6371692644   0.3396733489   0.3792519998   0.3127608179   1.0316861665
  426400000  24.5468033631   6.0082647648   0.0000000000  30.5550681279 288.2898368100   0.3877552900 115.7668402500 404.4444323500   0.3711364191   0.3677627985   0.3054120227   1.0443112403
  426500000  29.4209480901   7.1238369604   0.0000000000  36.5447850505  61.1226876100   5.6069030521 105.9149722500 172.6445629121   0.3224449197   0.3563255628   0.3609143112   1.0396847937
  426600000   5.9806463612  14.4447832659   0.0000000000  20.4254296271  19.7393604100  45.9792486400 143.0200728100 208.7386818600   0.3229659205   0.3918999555   0.3116036599   1.0264695359
  426700000  11.5187453108   8.7078622297   0.0000000000  20.2266075405  28.9078275600  12.5436388900  66.0205000900 107.4719665400   0.3436333160   0.3277345003   0.3569819458   1.0283497620
  426800000  20.1332552102  19.3088162121   0.0000000000  39.4420714223 191.4847088400  95.5971596644   1.4383204900 288.5201889944   0.3257703339   0.2992582999   0.3917417789   1.0167704127
  426900000  12.0876264239   6.8737947116   0.0000000000  18.9614211355  94.1268636100  90.0278368900   5.7020664100 189.8567669100   0.3912103221   0.2825959924   0.3536287617   1.0274350763
  427000000 118.0404744659   4.6009925267   0.0000000000 122.6414669926 992.3130010000   0.4749966400  37.7303062500 1030.5183038900   0.3543590853   0.3793657011   0.3068291702   1.0405539566
  427100000  12.9710834337   5.7053713460   0.0000000000  18.6764547797   0.0931470400  34.5038760000 271.4882336100 306.0852566500   0.3273037539   0.3103978564   0.4075444573   1.0452460676
  427200000   6.0573154347  17.5976020607   0.0000000000  23.6549174955  31.7607538062 117.2304252900 357.6599616100 506.6511407062   0.3115228330   0.3489071266   0.3399006845   1.0003306442
  427300000  15.8825769620   7.3003058957   0.0000000000  23.1828828577   7.5535926244   6.6896718736 472.6145560900 486.8578205880   0.3120794211   0.3299529598   0.3748219393   1.0168543202
  427400000  44.2789297278  25.3135311765   0.0000000000  69.5924609043 236.1821859684  23.7909817600  16.8231225600 276.7962902884   0.3468523653   0.3496762437   0.3343293422   1.0308579512
  427500000   4.4820864649  19.6802772787   0.0000000000  24.1623637436  16.7446276804  50.0386464400  50.9039440900 117.6872182104   0.3505893258   0.3548590933   0.3236940460   1.0291424650
  427600000  11.5900334333  20.3677303565   0.0000000000  31.9577637899  73.3229138944 247.4681993789  28.9175062500 349.7086195233   0.3438434197   0.3453788629   0.3188241187   1.0080464013
  427700000  38.8236207115  14.7750099947   0.0000000000  53.5986307062 350.9458956025 236.7447207531  77.2307016100 664.9213179656   0.3105645729   0.3868716317   0.3180943080   1.0155305125
  427800000  42.4232800744   2.4600412418   0.0000000000  44.8833213162 644.5830410496   0.2436409600 308.3781844900 953.2048664996   0.3396400115   0.3849832149   0.2951989241   1.0198221506
  427900000  23.1397881198  15.6627491650   0.0000000000  38.8025372849 284.1955356100 156.2417501089   0.3148332100 440.7521189289   0.3610885969   0.3194292775   0.3323957935   1.0129136679
  428000000   5.1519761849  21.9368339788   0.0000000000  27.0888101636   2.5398159424 238.3528401424  98.6448226401 339.5374787249   0.2919581047   0.3829413397   0.3596160972   1.0345155416
  428100000  10.9499241504  69.8175926585   0.0000000000  80.7675168090  97.5389313924 621.7991088100  11.6546449321 730.9926851345   0.3598703569   0.3236776242   0.3553725003   1.0389204814
  428200000  40.4248448810   8.5172415391   0.0000000000  48.9420864201 442.8023778369  44.4215585025  40.8386180601 528.0625543995   0.3455037242   0.3823723971   0.3084599067   1.0363360280
  428300000   8.1824074818  26.1980452981   0.0000000000  34.3804527799   7.8228174249 206.7726085681  46.2359200900 260.8313460830   0.2980373040   0.3616670192   0.3693350859   1.0290394092
  428400000  34.1658023925  19.4212111567   0.0000000000  53.5870135492 116.1264864400 171.9206104225  29.7199425600 317.7670394225   0.3923988927   0.2699122813   0.3644118934   1.0267230674
  428500000  39.8952543241  74.9803050557   0.0000000000 114.8755593798 468.9780048100 312.0119500996  31.6210530276 812.6110079372   0.3549865969   0.3732018039   0.2887771768   1.0169655776
  428600000  26.1753235693  26.4158846472   0.0000000000  52.5912082165 358.7198120100  15.3789465600  11.0592828025 385.1580413725   0.3621895011   0.3643675457   0.3117998040   1.0383568508
  428700000   4.3665524092  32.5966001916   0.0000000000  36.9631526008   1.0962090000  94.9987456929  47.0726349025 143.1675895954   0.3541187560   0.3679870111   0.3001721478   1.0222779149
  428800000   8.1487344197  13.6382009948   0.0000000000  21.7869354145  62.5333008400  81.5950890000  22.8968470542 167.0252368942   0.3275818085   0.3522254602   0.3498325127   1.0296397814
  428900000  20.1325525390  14.9283628445   0.0000000000  35.0609153835   9.3092112100  30.0044304169   7.6700194704  46.9836610973   0.3913821245   0.3596133270   0.3109220071   1.0619174586
  429000000  82.1491657216  13.1580330609   0.0000000000  95.3071987825 353.1467808400   2.8218288289  35.9299541056 391.8985637745   0.3734494203   0.3893053022   0.2932578743   1.0560125967
  429100000   6.4111993073  30.3994588126   0.0000000000  36.8106581199   0.3048033681 364.8692124025   2.5587841444 367.7327999150   0.3736621539   0.3444397838   0.3108384204   1.0289403581
  429200000   5.8706215019  17.2275360908   0.0000000000  23.0981575927  53.5753320411 135.4791242025  20.7298090000 209.7842652436   0.3108076845   0.3905602211   0.3510385715   1.0524064772
  429300000  28.7023218695  21.1125939031   0.0000000000  49.8149157726  26.7578598400 237.1242733456   7.6119264968 271.4940596824   0.3881808831   0.3615747250   0.3006137638   1.0503693719
  429400000  21.3161381269  30.1678392379   0.0000000000  51.4839773648  73.1710870801  98.1956137969   5.9057748324 177.2724757094   0.3177882584   0.3506517758   0.3616788188   1.0301188531
  429500000  39.6310158715  48.4110182602   0.0000000000  88.0420341317 417.0362327462 728.1972411169   1.0266350329 1146.2601088960   0.3418318425   0.3871684471   0.3069781920   1.0359784815
  429600000   7.1148722643  15.6648471866   0.0000000000  22.7797194509  48.9424768921 175.8574362656   7.0408499716 231.8407631293   0.3476317806   0.3641686670   0.3356779833   1.0474784309
  429700000  14.2308239618  10.7810379325   0.0000000000  25.0118618943  37.8520257600  21.6964982025   0.9057328900  60.4542568525   0.3685306145   0.3320373719   0.3350531079   1.0356210943
  429800000  55.8024285300  12.7701749058   0.0000000000  68.5726034358 193.1199384976  19.4346959104   5.2969022500 217.8515366580   0.3527280747   0.3680010436   0.2844088325   1.0051379508
  429900000  29.4646589382   9.6199767788   0.0000000000  39.0846357169 272.9566579600   0.5248422916   2.0121138801 275.4936141317   0.3050770689   0.3822162434   0.3117659958   0.9990593081
  430000000  20.8628062548   7.6548931985   0.0000000000  28.5176994534 110.7417370921   0.7773948900   2.9842562500 114.5033882321   0.3032902788   0.3762449011   0.3513063168   1.0308414966
  430100000  17.8006340110  29.6040845007   0.0000000000  47.4047185117  18.6808941796   0.2987070647  18.9199422864  37.8995435307   0.3500071937   0.4075028398   0.2755653086   1.0330753420
  430200000  42.9856401733  26.7929085324   0.0000000000  69.7785487057 620.5673872161 292.2410764036   0.0036735721 912.8121371918   0.3785586167   0.3446930770   0.3013679204   1.0246196141
  430300000  20.5569610396  12.6399151121   0.0000000000  33.1968761516  79.7352558916 102.5609900176   0.2138692516 182.5101151608   0.3676424947   0.3326410547   0.3357370033   1.0360205526
  430400000  41.9434751802  13.7282333480   0.0000000000  55.6717085282 316.7179037649 133.9769210256  37.2959375616 487.9907623521   0.3636256296   0.3786608872   0.3018053847   1.0440919015
  430500000   9.9441171866  27.0036078561   0.0000000000  36.9477250427  31.6327504900  73.6989627361  30.9372901369 136.2690033630   0.3859377670   0.3779575302   0.2507150821   1.0146103792
  430600000  42.6897286356  35.6108636875   0.0000000000  78.3005923232 413.4878233600 238.8823718724  26.7839371024 679.1541323348   0.3609541117   0.3556074351   0.3305383273   1.0470998741
  430700000  15.2597540861  41.9699214895   0.0000000000  57.2296755756  88.0988732100 204.9252373441  85.1605980625 378.1847086166   0.3676350779   0.3413307857   0.3235505431   1.0325164067
  430800000   6.4595156774  75.0749744475   0.0000000000  81.5344901249   4.4116801600 442.2007562449  26.7476186761 473.3600550810   0.3465654117   0.3892985647   0.2765397587   1.0124037351
  430900000  10.9181887429  61.3855714846   0.0000000000  72.3037602275  11.8687140100 496.2157208100   3.9009410064 511.9853758264   0.3890151209   0.3296762001   0.3009311753   1.0196224963
  431000000   8.7146924923  67.9434156221   0.0000000000  76.6581081143   3.4789710400 352.8536833600   6.9167422009 363.2493966009   0.3862440636   0.3574084578   0.2867780509   1.0304305724
  431100000   8.1578266846  43.7601244717   0.0000000000  51.9179511563  10.0191240900 440.1893528761   0.0771950656 450.2856720317   0.3420520074   0.4338728750   0.2602634036   1.0361882860
  431200000  29.1470634620   9.9002844284   0.0000000000  39.0473478904 248.3776000000  28.2664907574   4.7162722032 281.3603629606   0.3597691970   0.3890691494   0.2886969033   1.0375352496
  431300000  15.8321090779  60.3428686768   0.0000000000  76.1749777546 307.2728526400 746.1234288676  18.5378469136 1071.9341284212   0.2923387598   0.3823129655   0.3447873447   1.0194390699
  431400000  10.9507829747  36.8668460034   0.0000000000  47.8176289781  21.5203210000 373.5379540369 106.7911426404 501.8494176773   0.3583993402   0.3722668982   0.2911724490   1.0218386875
  431500000  12.3754449584   6.8362079021   0.0000000000  19.2116528605  44.4315564900  12.3045906841  19.9710672100  76.7072143841   0.3773199571   0.3532176293   0.2899211378   1.0204587242
  431600000   4.2495399089  51.3708494079   0.0000000000  55.6203893168   8.6842196100 295.7381847616   3.3885446400 307.8109490116   0.3319223864   0.3659139047   0.3276149631   1.0254512541
  431700000  26.4917506349   4.1850003432   0.0000000000  30.6767509782 158.2463361600  16.3434232900  56.5203240000 231.1100834500   0.3321337867   0.3161216117   0.3891408949   1.0373962933
  431800000  19.0614410389  12.7213711457   0.0000000000  31.7828121845  41.8971398400  10.1110008484 118.8361614400 170.8443021284   0.3656149592   0.3332573355   0.3364055519   1.0352778466
  431900000  87.6467827857  10.6492858199   0.0000000000  98.2960686056 855.7731129600  39.8394504225  23.4672424900 919.0798058725   0.3776609210   0.3608081128   0.2919076227   1.0303766565
  432000000  16.5783003551  38.2151767149   0.0000000000  54.7934770699 116.3701562500 294.9723810576  11.3319756900 422.6745129976   0.3284247664   0.3433925053   0.3601627286   1.0319800002
  432100000  33.1859965800  10.4439301074   0.0000000000  43.6299266874 308.4940960000 107.9791156900  20.7607809600 437.2339926500   0.3835496800   0.3108002621   0.3444899287   1.0388398708
  432200000  47.3966431127   7.7768401908   0.0000000000  55.1734833035 242.6398136100  53.5340988900  26.0477536900 322.2216661900   0.3582329854   0.3522961466   0.3254284225   1.0359575544
  432300000  15.2144784100   4.0554280457   0.0000000000  19.2699064557  71.2808718400   0.3862622500 153.0094780900 224.6766121800   0.3561759434   0.3413843870   0.3232295403   1.0207898707
  432400000  14.2134609479  10.2203186545   0.0000000000  24.4337796024   5.3042696100   0.5777520100 175.4469790096 181.3290006296   0.3247107724   0.3859082854   0.3309355015   1.0415545592
  432500000   5.3076863302  44.3771215278   0.0000000000  49.6848078580  37.9234272400 410.3257922500 200.2174060324 648.4666255224   0.2915283996   0.3530727930   0.4035438907   1.0481450833
  432600000  57.9962854429  60.2007279232   0.0000000000 118.1970133660 398.3177724100 590.3976636100  10.7833424400 999.4987784600   0.3728328993   0.3312993468   0.3452712444   1.0494034905
  432700000  22.1786719819  28.4071942259   0.0000000000  50.5858662078 278.7864696100 329.3753116900  32.9212012900 641.0829825900   0.3084067219   0.3567067791   0.3375688241   1.0026823252
  432800000  15.9875078903  22.4215595692   0.0000000000  38.4090674595 160.5060948100 133.8880410000 220.7750222500 515.1691580600   0.3659170302   0.3530159638   0.3229615702   1.0418945642
